"","pano_id","geometry","direction"
"4439","TMX7316010203-000275_pano_0000_001283","4.85561263495139 52.3824202781812",2
"4440","TMX7316010203-000275_pano_0000_001283","4.85561263495139 52.3824202781812",4
"4441","TMX7316010203-000275_pano_0000_001308","4.85549043284299 52.3846257658948",2
"4442","TMX7316010203-000275_pano_0000_001309","4.85548305168809 52.3847138642857",1
"4443","TMX7316010203-000275_pano_0000_001311","4.8554705858721 52.3848923165712",3
"4444","TMX7316010203-000279_pano_0000_004519","4.84751356431361 52.388581747537",3
"4445","TMX7316010203-000332_pano_0001_006409","4.91149580310226 52.3384476430118",1
"4446","TMX7316010203-000332_pano_0001_006410","4.91143467798552 52.3384726423872",4
"4447","TMX7316010203-000332_pano_0001_006411","4.91137055581047 52.3384938634067",4
"4448","TMX7316010203-000332_pano_0001_006414","4.91116223038239 52.3385326059214",1
"4449","TMX7316010203-000332_pano_0001_006415","4.91109040605361 52.3385373872571",1
"4450","TMX7316010203-000301_pano_0000_003122","4.94300135463116 52.3914781281716",4
"4451","TMX7316010203-000301_pano_0000_003133","4.94157262283723 52.3919268904231",1
"4452","TMX7316010203-000301_pano_0000_003133","4.94157262283723 52.3919268904231",4
"4453","TMX7316010203-000301_pano_0000_003134","4.94145318832074 52.3919787269079",4
"4454","TMX7316010203-000301_pano_0000_003146","4.94003962179006 52.3926086836417",1
"4455","TMX7316010203-000301_pano_0000_003146","4.94003962179006 52.3926086836417",2
"4456","TMX7316010203-000506_pano_0000_006195","5.14876650806508 52.3480329013999",3
"4457","TMX7316010203-000518_pano_0000_000483","5.29826940411236 52.4000046684767",3
"4458","TMX7316010203-000518_pano_0000_000484","5.29831355154241 52.399969020284",3
"4459","TMX7316010203-000518_pano_0000_000485","5.29837359559881 52.3999451168955",2
"4460","TMX7316010203-000518_pano_0000_000487","5.29843004241511 52.4000077317336",2
"4461","TMX7316010203-000518_pano_0000_000494","5.29812296082695 52.4002799544686",2
"4462","TMX7316010203-000518_pano_0000_000495","5.29807722197623 52.4003177513139",1
"4463","TMX7316010203-000518_pano_0000_000496","5.2980168236199 52.4003462238762",4
"4464","TMX7316010203-000454_pano_0000_000823","4.84030199580675 52.2813676649905",1
"4465","TMX7316010203-000454_pano_0000_000824","4.8402285733262 52.2813676508487",4
"4466","TMX7316010203-000252_pano_0000_001161","4.90060792917844 52.3447774740378",1
"4467","TMX7316010203-000252_pano_0000_001161","4.90060792917844 52.3447774740378",2
"4468","TMX7316010203-000252_pano_0000_001162","4.90052614881935 52.3448524792611",4
"4469","TMX7316010203-000252_pano_0000_001183","4.90002772985888 52.3466329860241",1
"4470","TMX7316010203-000252_pano_0000_001184","4.90003846119039 52.3467227085864",2
"4471","TMX7316010203-000252_pano_0000_001185","4.90004797224608 52.3468130588742",1
"4472","TMX7316010203-000324_pano_0000_007243","4.99609463006413 52.3017886177378",2
"4473","TMX7316010203-000324_pano_0000_007244","4.99602309713237 52.3017983924821",3
"4474","TMX7316010203-000324_pano_0000_007245","4.99595183246695 52.3018055126465",3
"4475","TMX7316010203-000274_pano_0002_002439","4.86384140124944 52.3748722787218",1
"4476","TMX7316010203-000301_pano_0000_004577","4.93872705351896 52.399949984385",1
"4477","TMX7316010203-000427_pano_0000_004479","4.85677571982152 52.2796276487112",3
"4478","TMX7316010203-000427_pano_0000_004480","4.85683999986531 52.2796085567681",2
"4479","TMX7316010203-000337_pano_0000_009752","4.95575911709594 52.3233517104493",4
"4480","TMX7316010203-000337_pano_0000_009753","4.95574352240166 52.3233081406874",4
"4481","TMX7316010203-000337_pano_0000_009754","4.9557465093049 52.323264037252",3
"4482","TMX7316010203-000337_pano_0000_009754","4.9557465093049 52.323264037252",4
"4483","TMX7316010203-000337_pano_0000_009755","4.95576086671751 52.3232204273632",3
"4484","TMX7316010203-000337_pano_0000_009756","4.95577318017675 52.3231767001242",3
"4485","TMX7316010203-000496_pano_0000_002096","5.29567494240954 52.3987443588896",3
"4486","TMX7316010203-000496_pano_0000_002096","5.29567494240954 52.3987443588896",4
"4487","TMX7316010203-000496_pano_0000_002097","5.29573560921681 52.3987707419343",2
"4488","TMX7316010203-000496_pano_0000_002097","5.29573560921681 52.3987707419343",4
"4489","TMX7316010203-000508_pano_0000_008780","5.15697359054371 52.3387733471684",4
"4490","TMX7316010203-000508_pano_0000_008781","5.15694590127863 52.3387340789572",4
"4491","TMX7316010203-000508_pano_0000_008782","5.15697146958316 52.3386920488899",3
"4492","TMX7316010203-000508_pano_0000_008783","5.15704354570035 52.3386836857457",2
"4493","TMX7316010203-000508_pano_0000_008784","5.15711414746615 52.3386944187608",2
"4494","TMX7316010203-000351_pano_0000_001329","4.94492851497799 52.3229335862708",2
"4495","TMX7316010203-000351_pano_0000_001330","4.94488518318842 52.3229698157579",1
"4496","TMX7316010203-000351_pano_0000_001330","4.94488518318842 52.3229698157579",2
"4497","TMX7316010203-000351_pano_0000_001331","4.94484897908233 52.3230095992734",1
"4498","TMX7316010203-000351_pano_0000_001331","4.94484897908233 52.3230095992734",4
"4499","TMX7316010203-000351_pano_0000_001332","4.94481134292725 52.3230493513434",4
"4500","TMX7316010203-000351_pano_0000_001340","4.94451032528481 52.3233745338917",2
"4501","TMX7316010203-000351_pano_0000_001341","4.94447148509574 52.323415367882",1
"4502","TMX7316010203-000351_pano_0000_001341","4.94447148509574 52.323415367882",2
"4503","TMX7316010203-000351_pano_0000_001342","4.9444311844131 52.3234559682398",1
"4504","TMX7316010203-000351_pano_0000_001343","4.94438969066536 52.3234960990164",4
"4505","TMX7316010203-000351_pano_0000_001351","4.94409497168833 52.3238309057821",2
"4506","TMX7316010203-000351_pano_0000_001352","4.94405781441353 52.3238727307809",1
"4507","TMX7316010203-000351_pano_0000_001352","4.94405781441353 52.3238727307809",2
"4508","TMX7316010203-000351_pano_0000_001353","4.94402399352411 52.3239161253265",1
"4509","TMX7316010203-000351_pano_0000_001353","4.94402399352411 52.3239161253265",4
"4510","TMX7316010203-000450_pano_0000_000379","4.86747568463957 52.3044221994688",1
"4511","TMX7316010203-000450_pano_0000_000380","4.86741006271804 52.3044427344346",1
"4512","TMX7316010203-000450_pano_0000_000382","4.86727947692672 52.3044846621242",1
"4513","TMX7316010203-000450_pano_0000_000383","4.86721338405939 52.3045046454698",1
"4514","TMX7316010203-000450_pano_0000_000384","4.86714402449925 52.3045199178748",4
"4515","TMX7316010203-000450_pano_0000_000385","4.86707540125302 52.3045089410634",2
"4516","TMX7316010203-000450_pano_0000_000387","4.86711961077594 52.3044366717155",3
"4517","TMX7316010203-000450_pano_0000_000388","4.86719620292105 52.3044240157328",2
"4518","TMX7316010203-000450_pano_0000_000390","4.86734284703176 52.3043947155193",3
"4519","TMX7316010203-000450_pano_0000_000391","4.86741471769352 52.3043792787023",2
"4520","TMX7316010203-000220_pano_0001_001366","4.91196356561663 52.3665521369952",3
"4521","TMX7316010203-000220_pano_0001_001367","4.912029480055 52.3666324658505",1
"4522","TMX7316010203-000216_pano_0000_001855","4.86383213884056 52.3012833524376",1
"4523","TMX7316010203-000216_pano_0000_001855","4.86383213884056 52.3012833524376",4
"4524","TMX7316010203-000216_pano_0000_001856","4.86369519350955 52.3013146151385",4
"4525","TMX7316010203-000251_pano_0000_004082","4.90525470481523 52.3558283433048",1
"4526","TMX7316010203-000251_pano_0000_004083","4.90519716372816 52.3559120949169",1
"4527","TMX7316010203-000251_pano_0000_004085","4.90500542467141 52.3560361269562",1
"4528","TMX7316010203-000251_pano_0000_004085","4.90500542467141 52.3560361269562",3
"4529","TMX7316010203-000251_pano_0000_004086","4.90486256430486 52.3560189360959",4
"4530","TMX7316010203-000506_pano_0000_007039","5.16011210485462 52.3441847004141",2
"4531","TMX7316010203-000506_pano_0000_007040","5.1601312027738 52.3442266074786",1
"4532","TMX7316010203-000449_pano_0000_000270","4.819328489374 52.2818554081954",4
"4533","TMX7316010203-000449_pano_0000_000271","4.81939304276854 52.2818329509885",3
"4534","TMX7316010203-000449_pano_0000_000277","4.81979624551625 52.2817194837525",3
"4535","TMX7316010203-000449_pano_0000_000278","4.81986621163627 52.281704254278",2
"4536","TMX7316010203-000285_pano_0000_001663","4.80639021983608 52.3453733585662",1
"4537","TMX7316010203-000242_pano_0000_005327","4.93252853630772 52.3660909813681",4
"4538","TMX7316010203-000242_pano_0000_005332","4.93189896159886 52.3659132120235",3
"4539","TMX7316010203-000279_pano_0000_005013","4.84726885515695 52.3922501170646",2
"4540","TMX7316010203-000279_pano_0000_005014","4.84725760254596 52.392339850197",1
"4541","TMX7316010203-000225_pano_0008_001213","4.88830406155319 52.383013898359",2
"4542","TMX7316010203-000225_pano_0008_001214","4.88826271141961 52.383105550269",4
"4543","TMX7316010203-000286_pano_0000_000348","4.81610909358695 52.3465844420115",1
"4544","TMX7316010203-000286_pano_0000_000349","4.81596760788263 52.3465836475485",4
"4545","TMX7316010203-000249_pano_0000_000373","4.92823152587715 52.3552752842368",4
"4546","TMX7316010203-000249_pano_0000_000374","4.92830749072363 52.3551995961562",2
"4547","TMX7316010203-000249_pano_0000_000374","4.92830749072363 52.3551995961562",4
"4548","TMX7316010203-000249_pano_0000_000375","4.92839019403771 52.3551261821249",3
"4549","TMX7316010203-000336_pano_0000_015067","4.94562478829298 52.3002110878061",2
"4550","TMX7316010203-000332_pano_0001_000238","4.92441222157911 52.3317588814457",1
"4551","TMX7316010203-000338_pano_0000_008828","4.9593334027155 52.3116974454961",1
"4552","TMX7316010203-000338_pano_0000_008829","4.95929678434125 52.3117367199456",1
"4553","TMX7316010203-000458_pano_0000_000676","4.86307432057732 52.31651992341",1
"4554","TMX7316010203-000458_pano_0000_000677","4.86300152938268 52.3165216413213",1
"4555","TMX7316010203-000458_pano_0000_000677","4.86300152938268 52.3165216413213",4
"4556","TMX7316010203-000458_pano_0000_000678","4.86292905263748 52.316523496772",4
"4557","TMX7316010203-000458_pano_0000_000679","4.86285591104598 52.3165256155537",4
"4558","TMX7316010203-000257_pano_0000_003765","4.87939929207149 52.3277607266026",4
"4559","TMX7316010203-000257_pano_0000_003766","4.8795020836469 52.3277475155027",1
"4560","TMX7316010203-000257_pano_0000_003771","4.87953687424781 52.3282272837512",1
"4561","TMX7316010203-000257_pano_0000_003785","4.87952165773511 52.3294827060577",2
"4562","TMX7316010203-000257_pano_0000_003786","4.87952006488102 52.3295702406631",1
"4563","TMX7316010203-000257_pano_0000_003786","4.87952006488102 52.3295702406631",2
"4564","TMX7316010203-000437_pano_0000_005578","4.83245505781574 52.2902556405261",2
"4565","TMX7316010203-000437_pano_0000_005579","4.83239159996265 52.2902782832097",1
"4566","TMX7316010203-000437_pano_0000_005580","4.83232711512496 52.2903004412941",4
"4567","TMX7316010203-000437_pano_0000_005581","4.83226212755302 52.2903211964596",1
"4568","TMX7316010203-000437_pano_0000_005582","4.83219566075382 52.2903400316721",4
"4569","TMX7316010203-000437_pano_0000_005615","4.83098565239755 52.289143804488",1
"4570","TMX7316010203-000437_pano_0000_005616","4.83094752004411 52.2891041129463",4
"4571","TMX7316010203-000332_pano_0001_003290","4.93034246045272 52.3254273659458",2
"4572","TMX7316010203-000332_pano_0001_003291","4.93036979803584 52.3254691067233",2
"4573","TMX7316010203-000332_pano_0001_003292","4.93036498821851 52.3255161658737",1
"4574","TMX7316010203-000518_pano_0000_000254","5.30413132545179 52.4029280781066",3
"4575","TMX7316010203-000518_pano_0000_000255","5.30417631706693 52.4028898638571",3
"4576","TMX7316010203-000518_pano_0000_000262","5.30451439978591 52.4026385009006",3
"4577","TMX7316010203-000336_pano_0000_012994","4.98925077426478 52.3012171613565",2
"4578","TMX7316010203-000336_pano_0000_012995","4.98925469865845 52.301262678754",2
"4579","TMX7316010203-000336_pano_0000_012996","4.98926032869163 52.3013082028554",1
"4580","TMX7316010203-000336_pano_0000_012997","4.98927281843459 52.3013530329391",2
"4581","TMX7316010203-000336_pano_0000_013164","4.97898261335083 52.3024476675202",1
"4582","TMX7316010203-000336_pano_0000_013165","4.97894447587164 52.3024864996269",2
"4583","TMX7316010203-000336_pano_0000_013166","4.97889916413808 52.3025226426483",2
"4584","TMX7316010203-000336_pano_0000_013167","4.97884834870002 52.3025557166365",1
"4585","TMX7316010203-000289_pano_0000_002062","4.80644486290544 52.3646227670602",2
"4586","TMX7316010203-000284_pano_0000_004178","4.81025943199658 52.352502443391",4
"4587","TMX7316010203-000284_pano_0000_004179","4.81030361831406 52.3524161299234",3
"4588","TMX7316010203-000284_pano_0000_004184","4.81052682949391 52.3519907012577",3
"4589","TMX7316010203-000284_pano_0000_004184","4.81052682949391 52.3519907012577",4
"4590","TMX7316010203-000284_pano_0000_004185","4.81058386426171 52.3519125889438",3
"4591","TMX7316010203-000242_pano_0000_005437","4.93419892841909 52.3660873315092",3
"4592","TMX7316010203-000366_pano_0000_002032","4.95533214833082 52.2940943242277",4
"4593","TMX7316010203-000366_pano_0000_002033","4.95536726072035 52.2940543915946",4
"4594","TMX7316010203-000366_pano_0000_002034","4.95540301683975 52.2940144707856",3
"4595","TMX7316010203-000366_pano_0000_002035","4.95543926417017 52.2939749833378",2
"4596","TMX7316010203-000521_pano_0000_001052","4.87315012210291 52.3349744802553",3
"4597","TMX7316010203-000521_pano_0000_001053","4.87322332964814 52.33497175205",2
"4598","TMX7316010203-000521_pano_0000_001056","4.87344226983738 52.3349721766922",3
"4599","TMX7316010203-000521_pano_0000_001057","4.87351509977681 52.3349748803522",2
"4600","TMX7316010203-000521_pano_0000_001058","4.87358784999033 52.3349785434863",2
"4601","TMX7316010203-000257_pano_0000_003126","4.88140368187428 52.3320767701586",2
"4602","TMX7316010203-000257_pano_0000_003132","4.88223935665562 52.3320718315189",3
"4603","TMX7316010203-000257_pano_0000_003133","4.88237917136712 52.3320704084765",2
"4604","TMX7316010203-000257_pano_0000_003193","4.87536903784534 52.3321190690971",4
"4605","TMX7316010203-000521_pano_0000_001784","4.8767520413233 52.3383552570622",2
"4606","TMX7316010203-000521_pano_0000_001785","4.87675474462191 52.3384009468753",1
"4607","TMX7316010203-000521_pano_0000_001786","4.87675914253149 52.3384464978698",1
"4608","TMX7316010203-000332_pano_0001_002637","4.92566237869151 52.33030912119",4
"4609","TMX7316010203-000332_pano_0001_002638","4.92569983152886 52.3302679321537",3
"4610","TMX7316010203-000286_pano_0000_000108","4.81596791852787 52.3465384567475",3
"4611","TMX7316010203-000286_pano_0000_000111","4.81596608582449 52.3462701538683",3
"4612","TMX7316010203-000286_pano_0000_000112","4.81608500545502 52.346239380225",2
"4613","TMX7316010203-000286_pano_0000_000113","4.81615903919644 52.3463239326326",1
"4614","TMX7316010203-000286_pano_0000_000115","4.81615413595757 52.3465207013668",2
"4615","TMX7316010203-000337_pano_0002_000047","4.96807668112193 52.3123434373213",2
"4616","TMX7316010203-000337_pano_0002_000048","4.96801294150527 52.3123211412177",3
"4617","TMX7316010203-000337_pano_0002_000050","4.96788590392025 52.3122762021612",1
"4618","TMX7316010203-000445_pano_0000_002633","4.97680215062195 52.3092421562353",1
"4619","TMX7316010203-000445_pano_0000_002634","4.97674172164023 52.3092154036083",4
"4620","TMX7316010203-000445_pano_0000_002635","4.97668171911827 52.3091887484081",3
"4621","TMX7316010203-000337_pano_0000_000041","4.95855289579687 52.3243083430095",4
"4622","TMX7316010203-000337_pano_0000_000042","4.95861572359842 52.3243312688563",4
"4623","TMX7316010203-000305_pano_0000_000924","4.80312936152134 52.3825888324145",4
"4624","TMX7316010203-000305_pano_0000_000925","4.80312843283344 52.3825093559431",4
"4625","TMX7316010203-000305_pano_0000_000926","4.80313961959575 52.3824630421787",1
"4626","TMX7316010203-000305_pano_0000_000926","4.80313961959575 52.3824630421787",3
"4627","TMX7316010203-000305_pano_0000_000927","4.80323348494791 52.3824085076775",3
"4628","TMX7316010203-000305_pano_0000_000928","4.80337560800093 52.3823944652972",2
"4629","TMX7316010203-000305_pano_0000_000929","4.80352403240639 52.3823976517381",3
"4630","TMX7316010203-000323_pano_0000_007133","4.80523948087156 52.4000908395389",1
"4631","TMX7316010203-000323_pano_0000_007134","4.80517059634438 52.4000750543121",4
"4632","TMX7316010203-000323_pano_0000_007135","4.80510168595535 52.400060312969",1
"4633","TMX7316010203-000323_pano_0000_007135","4.80510168595535 52.400060312969",4
"4634","TMX7316010203-000323_pano_0000_007137","4.80498369288713 52.4000350199361",4
"4635","TMX7316010203-000395_pano_0002_000985","4.85050155288897 52.3082592161754",1
"4636","TMX7316010203-000395_pano_0002_000986","4.8504311726223 52.3082498685889",4
"4637","TMX7316010203-000395_pano_0002_000987","4.85036089914824 52.3082425365049",4
"4638","TMX7316010203-000249_pano_0000_002947","4.91550459890291 52.3506399721754",4
"4639","TMX7316010203-000249_pano_0000_002948","4.91545922809229 52.3505591102824",3
"4640","TMX7316010203-000321_pano_0000_005487","4.82757470480908 52.3879320131342",1
"4641","TMX7316010203-000321_pano_0000_005488","4.82762232403782 52.3878999087963",2
"4642","TMX7316010203-000321_pano_0000_005488","4.82762232403782 52.3878999087963",3
"4643","TMX7316010203-000321_pano_0000_005489","4.82769488734489 52.3878920268988",3
"4644","TMX7316010203-000321_pano_0000_005490","4.82776999289047 52.3878909288048",2
"4645","TMX7316010203-000321_pano_0000_005492","4.82792017107686 52.3878948252213",3
"4646","TMX7316010203-000321_pano_0000_005493","4.82799466273852 52.3878980864395",2
"4647","TMX7316010203-000321_pano_0000_005494","4.82806898047763 52.3879026750797",2
"4648","TMX7316010203-000529_pano_0002_000933","4.92394982572111 52.3876602663243",3
"4649","TMX7316010203-000529_pano_0002_000935","4.92380426015468 52.3876789294862",1
"4650","TMX7316010203-000529_pano_0002_000936","4.92373242742972 52.3876908497341",1
"4651","TMX7316010203-000529_pano_0002_000936","4.92373242742972 52.3876908497341",3
"4652","TMX7316010203-000529_pano_0002_000937","4.92366344486271 52.3877078080688",4
"4653","TMX7316010203-000234_pano_0001_000636","4.92026545712888 52.3630199803896",1
"4654","TMX7316010203-000234_pano_0001_000636","4.92026545712888 52.3630199803896",4
"4655","TMX7316010203-000234_pano_0001_000637","4.92013396728784 52.362979955862",4
"4656","TMX7316010203-000234_pano_0001_000640","4.91981789924548 52.3627961910002",1
"4657","TMX7316010203-000234_pano_0001_000641","4.91972671219514 52.3627264639181",3
"4658","TMX7316010203-000234_pano_0001_000642","4.91963540986573 52.3626564196456",1
"4659","TMX7316010203-000234_pano_0001_000643","4.9195433330853 52.362586558259",1
"4660","TMX7316010203-000234_pano_0001_000643","4.9195433330853 52.362586558259",4
"4661","TMX7316010203-000234_pano_0001_000644","4.91945134078462 52.3625168490758",4
"4662","TMX7316010203-000323_pano_0000_006898","4.8097189973265 52.4049264041911",2
"4663","TMX7316010203-000280_pano_0002_000107","4.87502679788917 52.3627539289861",1
"4664","TMX7316010203-000280_pano_0002_000108","4.87490260957271 52.3627097641362",3
"4665","TMX7316010203-000242_pano_0000_004593","4.94022124564028 52.3602616581088",4
"4666","TMX7316010203-000242_pano_0000_004594","4.94024707254379 52.3601739302455",3
"4667","TMX7316010203-000242_pano_0000_004594","4.94024707254379 52.3601739302455",4
"4668","TMX7316010203-000242_pano_0000_004595","4.94028282632072 52.3600874378856",3
"4669","TMX7316010203-000242_pano_0000_004610","4.94076487408625 52.3587801600331",4
"4670","TMX7316010203-000242_pano_0000_004611","4.94078134278985 52.3586894866101",3
"4671","TMX7316010203-000242_pano_0000_004613","4.94089928520524 52.3585569864945",4
"4672","TMX7316010203-000242_pano_0000_004614","4.94091619815746 52.3586507314514",2
"4673","TMX7316010203-000425_pano_0000_008961","4.87531838428752 52.2953699386508",1
"4674","TMX7316010203-000489_pano_0000_000088","5.27992490392662 52.3854564282373",4
"4675","TMX7316010203-000489_pano_0000_000089","5.27996291701144 52.3854179164633",4
"4676","TMX7316010203-000489_pano_0000_000093","5.28014102915869 52.3852762141773",2
"4677","TMX7316010203-000489_pano_0000_000094","5.28020471572678 52.3852563013629",2
"4678","TMX7316010203-000227_pano_0001_001048","4.9673298087199 52.3370588564931",3
"4679","TMX7316010203-000227_pano_0001_001049","4.96745924260764 52.3370176894514",3
"4680","TMX7316010203-000227_pano_0001_001051","4.96771522832044 52.3369308691557",4
"4681","TMX7316010203-000227_pano_0001_001052","4.96784408589776 52.3368881241831",2
"4682","TMX7316010203-000276_pano_0000_001723","4.87176270718502 52.3618787951869",1
"4683","TMX7316010203-000276_pano_0000_001740","4.86946467501553 52.3612719786234",1
"4684","TMX7316010203-000249_pano_0000_000575","4.92409426652533 52.3507131795624",2
"4685","TMX7316010203-000249_pano_0000_000576","4.92399712916559 52.3507810840868",2
"4686","TMX7316010203-000249_pano_0000_000576","4.92399712916559 52.3507810840868",4
"4687","TMX7316010203-000249_pano_0000_000577","4.92388490927781 52.3508387486563",4
"4688","TMX7316010203-000297_pano_0000_000024","4.91901257419623 52.3887810246522",2
"4689","TMX7316010203-000244_pano_0000_001897","4.96259790600532 52.3720468941949",1
"4690","TMX7316010203-000244_pano_0000_001898","4.96245629679118 52.3720387112144",4
"4691","TMX7316010203-000264_pano_0000_000600","4.86213595690312 52.3444730938151",4
"4692","TMX7316010203-000309_pano_0000_001415","4.91703485428998 52.4106179586707",3
"4693","TMX7316010203-000309_pano_0000_001416","4.91708243000534 52.410654002023",2
"4694","TMX7316010203-000309_pano_0000_001417","4.91713575904402 52.4106869263069",1
"4695","TMX7316010203-000309_pano_0000_001419","4.9172438111051 52.4107611385428",2
"4696","TMX7316010203-000309_pano_0000_001420","4.91717832000629 52.4107799169316",3
"4697","TMX7316010203-000309_pano_0000_001422","4.91706778522312 52.4107017193852",4
"4698","TMX7316010203-000309_pano_0000_001423","4.91701819597566 52.4106609184849",3
"4699","TMX7316010203-000258_pano_0002_001692","4.88675858117375 52.352305299584",1
"4700","TMX7316010203-000448_pano_0000_006840","4.82697226615581 52.2805165669838",3
"4701","TMX7316010203-000448_pano_0000_006840","4.82697226615581 52.2805165669838",4
"4702","TMX7316010203-000448_pano_0000_006841","4.82694203805116 52.2804755008893",3
"4703","TMX7316010203-000448_pano_0000_006841","4.82694203805116 52.2804755008893",4
"4704","TMX7316010203-000448_pano_0000_006842","4.82691257993526 52.2804339224618",3
"4705","TMX7316010203-000448_pano_0000_006844","4.82685516071966 52.2803508806088",4
"4706","TMX7316010203-000448_pano_0000_006845","4.82682734004523 52.2803089620074",3
"4707","TMX7316010203-000448_pano_0000_006884","4.82457933251824 52.2798661166671",2
"4708","TMX7316010203-000448_pano_0000_006885","4.82451558287436 52.2798871942829",1
"4709","TMX7316010203-000448_pano_0000_006886","4.82445183679961 52.2799074983778",1
"4710","TMX7316010203-000448_pano_0000_006886","4.82445183679961 52.2799074983778",4
"4711","TMX7316010203-000448_pano_0000_006887","4.82438958357158 52.2799295375112",1
"4712","TMX7316010203-000448_pano_0000_006888","4.82433631293507 52.2799592958074",4
"4713","TMX7316010203-000529_pano_0002_001347","4.92845742269013 52.3941405135808",2
"4714","TMX7316010203-000529_pano_0002_001348","4.92846268368739 52.3941852915207",2
"4715","TMX7316010203-000529_pano_0002_001349","4.92848464260385 52.3942284966302",1
"4716","TMX7316010203-000332_pano_0001_011575","4.93805469219803 52.3166848136633",4
"4717","TMX7316010203-000332_pano_0001_011576","4.93809081459884 52.3166476920935",3
"4718","TMX7316010203-000332_pano_0001_011578","4.93814989411097 52.31658061167",3
"4719","TMX7316010203-000332_pano_0001_011579","4.93817260725956 52.3165431163162",3
"4720","TMX7316010203-000315_pano_0000_001980","4.88473130417808 52.4193325382859",2
"4721","TMX7316010203-000315_pano_0000_001981","4.88469972659243 52.4193744039161",1
"4722","TMX7316010203-000315_pano_0000_001981","4.88469972659243 52.4193744039161",2
"4723","TMX7316010203-000315_pano_0000_001982","4.88467133319472 52.4194168166756",1
"4724","TMX7316010203-000315_pano_0000_001990","4.88444741278139 52.4197494230461",2
"4725","TMX7316010203-000315_pano_0000_001991","4.88441865567576 52.4197908634431",2
"4726","TMX7316010203-000315_pano_0000_001992","4.88438993885933 52.4198322608358",1
"4727","TMX7316010203-000315_pano_0000_001992","4.88438993885933 52.4198322608358",2
"4728","TMX7316010203-000315_pano_0000_001993","4.8843609744112 52.4198733383672",1
"4729","TMX7316010203-000521_pano_0001_000450","4.89316456586697 52.3388537791855",3
"4730","TMX7316010203-000521_pano_0001_000451","4.89323256815437 52.3388365436066",2
"4731","TMX7316010203-000305_pano_0000_001278","4.81257020572974 52.3832973592075",2
"4732","TMX7316010203-000274_pano_0002_002675","4.85867953194681 52.3746652049662",3
"4733","TMX7316010203-000274_pano_0002_002675","4.85867953194681 52.3746652049662",4
"4734","TMX7316010203-000243_pano_0001_000981","4.94823502636305 52.3652610982722",4
"4735","TMX7316010203-000243_pano_0001_000982","4.94812317924804 52.3652027588343",3
"4736","TMX7316010203-000332_pano_0001_006416","4.91101826652007 52.3385376494054",4
"4737","TMX7316010203-000305_pano_0000_002099","4.81250479183678 52.3764894751735",2
"4738","TMX7316010203-000305_pano_0000_002101","4.81255801149196 52.3766681836349",2
"4739","TMX7316010203-000305_pano_0000_002109","4.81273913769718 52.3773820430795",2
"4740","TMX7316010203-000305_pano_0000_002110","4.81277039897204 52.3774709016753",1
"4741","TMX7316010203-000305_pano_0000_002111","4.81279771165092 52.3775607080238",2
"4742","TMX7316010203-000305_pano_0000_002112","4.81281798248645 52.3776517098004",1
"4743","TMX7316010203-000305_pano_0000_002112","4.81281798248645 52.3776517098004",2
"4744","TMX7316010203-000263_pano_0001_001132","4.88343462309645 52.3489357983269",4
"4745","TMX7316010203-000263_pano_0001_001134","4.88320366704768 52.3488209555954",4
"4746","TMX7316010203-000299_pano_0002_000132","4.94154964648726 52.3960638339809",2
"4747","TMX7316010203-000239_pano_0002_002270","4.91764908779291 52.3523847132886",3
"4748","TMX7316010203-000239_pano_0002_002282","4.91644153897008 52.3516082690908",1
"4749","TMX7316010203-000239_pano_0002_002282","4.91644153897008 52.3516082690908",4
"4750","TMX7316010203-000504_pano_0000_001402","5.15325601671665 52.3394511707817",3
"4751","TMX7316010203-000284_pano_0000_003553","4.80271956560224 52.362624153077",3
"4752","TMX7316010203-000284_pano_0000_003554","4.80286118624232 52.3626530551662",3
"4753","TMX7316010203-000284_pano_0000_003557","4.80328517514105 52.362738143676",3
"4754","TMX7316010203-000284_pano_0000_003558","4.80342649842271 52.3627669044061",2
"4755","TMX7316010203-000284_pano_0000_003564","4.80427121199515 52.3629363274898",3
"4756","TMX7316010203-000284_pano_0000_003565","4.8044123168169 52.362963351553",2
"4757","TMX7316010203-000478_pano_0000_006312","5.29096454830963 52.4009805389624",1
"4758","TMX7316010203-000263_pano_0001_002606","4.85793591344339 52.347128967942",3
"4759","TMX7316010203-000263_pano_0001_002607","4.85806710884987 52.347162250263",2
"4760","TMX7316010203-000366_pano_0000_002600","4.95409881832675 52.2922151318481",2
"4761","TMX7316010203-000366_pano_0000_002601","4.95406533327811 52.2922563188795",1
"4762","TMX7316010203-000366_pano_0000_002602","4.95403280139178 52.2922979833036",1
"4763","TMX7316010203-000366_pano_0000_002603","4.95400272355535 52.2923405938491",2
"4764","TMX7316010203-000366_pano_0000_002604","4.95398734219116 52.2923864192009",1
"4765","TMX7316010203-000366_pano_0000_002607","4.95405561424002 52.2925155139502",2
"4766","TMX7316010203-000366_pano_0000_002608","4.954110814753 52.2925466820367",2
"4767","TMX7316010203-000242_pano_0000_002216","4.95069231021245 52.3539409338905",3
"4768","TMX7316010203-000242_pano_0000_002217","4.95080181134326 52.3540060455649",2
"4769","TMX7316010203-000242_pano_0000_002219","4.95103518061891 52.3541359220705",3
"4770","TMX7316010203-000242_pano_0000_002265","4.95589749782663 52.3570258030059",2
"4771","TMX7316010203-000242_pano_0000_002266","4.95603451856308 52.3570557113793",2
