"","pano_id","geometry","direction"
"1794","TMX7316010203-000301_pano_0000_000997","4.95768891720272 52.3923216063863",1
"1795","TMX7316010203-000301_pano_0000_001004","4.9573388195432 52.3920880468386",4
"1796","TMX7316010203-000301_pano_0000_001006","4.95756374000706 52.3922120530843",2
"1797","TMX7316010203-000301_pano_0000_001013","4.9584685564716 52.3924849626423",3
"1798","TMX7316010203-000301_pano_0000_001014","4.95859752191822 52.3925224529366",2
"1799","TMX7316010203-000232_pano_0000_004726","4.92835667702153 52.3552603621294",2
"1800","TMX7316010203-000232_pano_0000_004755","4.92826513306662 52.3552356923752",3
"1801","TMX7316010203-000242_pano_0000_002570","4.94388847132801 52.3576535516143",3
"1802","TMX7316010203-000242_pano_0000_002571","4.94402842755602 52.3576360087355",2
"1803","TMX7316010203-000321_pano_0000_007749","4.84254122253165 52.3869654390416",1
"1804","TMX7316010203-000321_pano_0000_007751","4.84253886567088 52.3870527390724",2
"1805","TMX7316010203-000321_pano_0000_007752","4.84253711747146 52.3870965572141",2
"1806","TMX7316010203-000321_pano_0000_007753","4.84253545640708 52.387140724479",1
"1807","TMX7316010203-000321_pano_0000_007763","4.8425281415407 52.3875850805983",2
"1808","TMX7316010203-000321_pano_0000_007764","4.84252763611028 52.387629998871",2
"1809","TMX7316010203-000321_pano_0000_007765","4.84252762031643 52.3876753782778",1
"1810","TMX7316010203-000321_pano_0000_007766","4.84252774732682 52.3877207117963",2
"1811","TMX7316010203-000321_pano_0000_007767","4.84252745336977 52.3877661730775",1
"1812","TMX7316010203-000275_pano_0000_000274","4.84875663287548 52.3818358071168",3
"1813","TMX7316010203-000275_pano_0000_000286","4.85054320547212 52.3819488348786",2
"1814","TMX7316010203-000275_pano_0000_000287","4.85067223278628 52.3819939933741",3
"1815","TMX7316010203-000275_pano_0000_000326","4.85483318552882 52.3805030390708",3
"1816","TMX7316010203-000275_pano_0000_000327","4.85493989776736 52.3804402150993",2
"1817","TMX7316010203-000288_pano_0003_001575","4.8296706885125 52.3545012652154",4
"1818","TMX7316010203-000315_pano_0000_002012","4.88388022298347 52.4206665615767",2
"1819","TMX7316010203-000315_pano_0000_002013","4.88385968355102 52.4207085899376",1
"1820","TMX7316010203-000315_pano_0000_002014","4.88382954662089 52.420776576467",2
"1821","TMX7316010203-000315_pano_0000_002015","4.88381021841529 52.4208219507926",2
"1822","TMX7316010203-000315_pano_0000_002019","4.8837428951986 52.4210035117562",4
"1823","TMX7316010203-000255_pano_0000_001007","4.91103676357341 52.3384942415411",3
"1824","TMX7316010203-000255_pano_0000_001008","4.9111778489289 52.3384777117001",2
"1825","TMX7316010203-000255_pano_0000_001010","4.91144545717169 52.3384129472517",2
"1826","TMX7316010203-000277_pano_0001_000095","4.88163805493156 52.3859899123862",4
"1827","TMX7316010203-000277_pano_0001_000096","4.88167222728017 52.386075616995",2
"1828","TMX7316010203-000277_pano_0001_000097","4.88169381059731 52.3861635523289",2
"1829","TMX7316010203-000277_pano_0001_000103","4.88153129671372 52.3866808318778",2
"1830","TMX7316010203-000277_pano_0001_000104","4.88149809101644 52.3867665348665",2
"1831","TMX7316010203-000277_pano_0001_000105","4.88146281470309 52.3868513159739",2
"1832","TMX7316010203-000224_pano_0000_001296","4.91000481893387 52.3770020832593",4
"1833","TMX7316010203-000224_pano_0000_001300","4.91019746385429 52.3766682379844",4
"1834","TMX7316010203-000224_pano_0000_001304","4.91028287966446 52.3766923491195",1
"1835","TMX7316010203-000224_pano_0000_001308","4.91008481468056 52.3770300350789",1
"1836","TMX7316010203-000284_pano_0000_003547","4.80187034579074 52.3624861234601",3
"1837","TMX7316010203-000284_pano_0000_003548","4.80201336810367 52.3624774534794",3
"1838","TMX7316010203-000284_pano_0000_003549","4.80215533797852 52.3625061490705",2
"1839","TMX7316010203-000302_pano_0001_001431","4.80144826070351 52.3752853220933",1
"1840","TMX7316010203-000335_pano_0000_011800","4.96479701361884 52.30281169267",1
"1841","TMX7316010203-000335_pano_0000_011801","4.9647357806943 52.30279246629",4
"1842","TMX7316010203-000335_pano_0000_011805","4.9645336066132 52.3026882465895",4
"1843","TMX7316010203-000335_pano_0000_011806","4.96452254469598 52.3026445996558",4
"1844","TMX7316010203-000335_pano_0000_011807","4.96453798175659 52.3026010782081",3
"1845","TMX7316010203-000315_pano_0000_001449","4.89107402624894 52.4208900921584",3
"1846","TMX7316010203-000262_pano_0000_000501","4.88430201356037 52.3502463548621",2
"1847","TMX7316010203-000262_pano_0000_000509","4.88514414382915 52.3497480875075",3
"1848","TMX7316010203-000262_pano_0000_000510","4.88527218618553 52.3497875782947",1
"1849","TMX7316010203-000261_pano_0000_000085","5.22304012349477 52.3806823605371",3
"1850","TMX7316010203-000221_pano_0000_000792","4.90940801452102 52.3673385571233",2
"1851","TMX7316010203-000221_pano_0000_000793","4.90945996001467 52.3674222692862",1
"1852","TMX7316010203-000337_pano_0000_007713","4.98227289637377 52.3204899824252",2
"1853","TMX7316010203-000337_pano_0000_007722","4.98278803775336 52.3207067281325",2
"1854","TMX7316010203-000337_pano_0000_007723","4.98276833797091 52.320749544536",1
"1855","TMX7316010203-000232_pano_0000_003048","4.93658495274878 52.354389956102",1
"1856","TMX7316010203-000274_pano_0002_000930","4.86184585087497 52.3750584943236",3
"1857","TMX7316010203-000274_pano_0002_000931","4.86199255978458 52.3750694775602",2
"1858","TMX7316010203-000274_pano_0002_000934","4.86243290936119 52.3751188023944",3
"1859","TMX7316010203-000274_pano_0002_000935","4.86257634471943 52.3751420850611",2
"1860","TMX7316010203-000274_pano_0002_000936","4.86267834482056 52.3752058146508",2
"1861","TMX7316010203-000274_pano_0002_000937","4.86270186605776 52.3752934794704",2
"1862","TMX7316010203-000274_pano_0002_000938","4.8626812703966 52.3753822843394",4
"1863","TMX7316010203-000263_pano_0001_002930","4.86372960254148 52.3473364960235",1
"1864","TMX7316010203-000263_pano_0001_002931","4.8636166195826 52.3473902977422",4
"1865","TMX7316010203-000263_pano_0001_002932","4.86349020404124 52.3474352754791",4
"1866","TMX7316010203-000263_pano_0001_002933","4.86336411925148 52.3474799076744",4
"1867","TMX7316010203-000263_pano_0001_002934","4.86323838259749 52.3475243993219",4
"1868","TMX7316010203-000263_pano_0001_002944","4.86207100829904 52.3479949723334",4
"1869","TMX7316010203-000263_pano_0001_002946","4.86181084395095 52.3479848301899",1
"1870","TMX7316010203-000263_pano_0001_002947","4.86172373317416 52.3479122178871",4
"1871","TMX7316010203-000263_pano_0001_002960","4.8606847409248 52.3469126063655",1
"1872","TMX7316010203-000263_pano_0001_002961","4.86059678825781 52.3468392075426",3
"1873","TMX7316010203-000280_pano_0000_000014","4.8741788486959 52.3719147007461",2
"1874","TMX7316010203-000280_pano_0000_000015","4.87409312092716 52.3719860826523",1
"1875","TMX7316010203-000280_pano_0000_000039","4.87508775759208 52.3739681407665",1
"1876","TMX7316010203-000258_pano_0001_001132","4.87199118767625 52.3321162106473",1
"1877","TMX7316010203-000248_pano_0000_001079","4.93034565714957 52.3640151039776",4
"1878","TMX7316010203-000248_pano_0000_001080","4.93036874494507 52.3639228957492",3
"1879","TMX7316010203-000288_pano_0003_003640","4.8392224459814 52.3438092672605",1
"1880","TMX7316010203-000250_pano_0000_000150","4.91688616880664 52.3441768624413",2
"1881","TMX7316010203-000250_pano_0000_000158","4.91773498026543 52.3442478042513",2
"1882","TMX7316010203-000250_pano_0000_000160","4.91786409060748 52.3440907394646",4
"1883","TMX7316010203-000321_pano_0000_005017","4.83553019963238 52.3862046231811",2
"1884","TMX7316010203-000321_pano_0000_005018","4.83555480123241 52.3862467597304",2
"1885","TMX7316010203-000321_pano_0000_005021","4.83562895278058 52.3863743642411",2
"1886","TMX7316010203-000337_pano_0000_009660","4.9616190439159 52.3254570692489",1
"1887","TMX7316010203-000337_pano_0000_009677","4.96051065343526 52.3250793221419",1
"1888","TMX7316010203-000337_pano_0000_009678","4.96044534071196 52.3250568308831",4
"1889","TMX7316010203-000337_pano_0000_009680","4.96031615954644 52.3250119306285",1
"1890","TMX7316010203-000337_pano_0000_009681","4.96025180497305 52.3249893779896",4
"1891","TMX7316010203-000337_pano_0000_009682","4.96018714957587 52.3249665929447",4
"1892","TMX7316010203-000293_pano_0000_004777","4.82754767920439 52.3744730399112",1
"1893","TMX7316010203-000293_pano_0000_004779","4.82726222193158 52.3745186331252",1
"1894","TMX7316010203-000293_pano_0000_004780","4.82711933004535 52.3745419678112",4
"1895","TMX7316010203-000232_pano_0000_003526","4.93647939119888 52.3543844409827",4
"1896","TMX7316010203-000286_pano_0000_001899","4.80455188603811 52.3485033138678",3
"1897","TMX7316010203-000286_pano_0000_001929","4.80609761671931 52.3460547336433",1
"1898","TMX7316010203-000289_pano_0000_000537","4.82717421244862 52.3625934098374",1
"1899","TMX7316010203-000337_pano_0000_009045","4.97531912604972 52.323567208824",2
"1900","TMX7316010203-000296_pano_0000_000101","4.91322277569726 52.3830793179671",1
"1901","TMX7316010203-000296_pano_0000_000102","4.91307689472491 52.3830769445745",4
"1902","TMX7316010203-000314_pano_0000_001768","4.89364208484947 52.413131371818",3
"1903","TMX7316010203-000264_pano_0001_002349","4.8493586314802 52.3516325474284",1
"1904","TMX7316010203-000264_pano_0001_002350","4.84921500669551 52.3516186701877",4
"1905","TMX7316010203-000227_pano_0001_001070","4.97022954027256 52.3362147180353",3
"1906","TMX7316010203-000227_pano_0001_001083","4.97124128702556 52.3370174522778",2
"1907","TMX7316010203-000254_pano_0001_000302","4.91172189603508 52.3415321942607",2
"1908","TMX7316010203-000288_pano_0003_003465","4.8367531122955 52.3469812768884",4
"1909","TMX7316010203-000288_pano_0003_003466","4.83689427186206 52.3469547897905",2
"1910","TMX7316010203-000288_pano_0003_003487","4.8395296918142 52.3470804007612",2
"1911","TMX7316010203-000248_pano_0000_000409","4.92517855509765 52.3675759309474",4
"1912","TMX7316010203-000248_pano_0000_000410","4.9253019128016 52.3675236256387",2
"1913","TMX7316010203-000248_pano_0000_000411","4.92543839261296 52.3674925348427",2
"1914","TMX7316010203-000248_pano_0000_000435","4.92574036232052 52.367565679513",2
"1915","TMX7316010203-000311_pano_0000_003726","4.88882846913537 52.4005146136254",3
"1916","TMX7316010203-000263_pano_0001_002296","4.86798530773125 52.3468123465441",4
"1917","TMX7316010203-000263_pano_0001_002297","4.86801927336114 52.3467211560562",4
"1918","TMX7316010203-000263_pano_0001_002298","4.86795208340384 52.3466436865074",4
"1919","TMX7316010203-000259_pano_0003_000189","4.87876224726174 52.3579902456564",1
"1920","TMX7316010203-000234_pano_0001_000547","4.93043705307207 52.3639730577992",2
"1921","TMX7316010203-000234_pano_0001_000553","4.92994127280559 52.3644132025569",2
"1922","TMX7316010203-000234_pano_0001_000554","4.92983793243385 52.3644764667166",2
"1923","TMX7316010203-000234_pano_0001_000555","4.92972591230105 52.3645340274163",4
"1924","TMX7316010203-000234_pano_0001_000561","4.92906532013161 52.3648885650223",1
"1925","TMX7316010203-000234_pano_0001_000569","4.92806283902516 52.365260777375",1
"1926","TMX7316010203-000234_pano_0001_000570","4.92793298116694 52.3653029996054",4
"1927","TMX7316010203-000234_pano_0001_000577","4.92705959722248 52.3656315502835",2
"1928","TMX7316010203-000234_pano_0001_000578","4.9269569774312 52.3657369085244",4
"1929","TMX7316010203-000234_pano_0001_000635","4.92040716641193 52.3630448294038",1
"1930","TMX7316010203-000242_pano_0000_005903","4.93953118164017 52.3631836273669",3
"1931","TMX7316010203-000214_pano_0000_000461","4.7592923077453 52.2402989208343",4
"1932","TMX7316010203-000214_pano_0000_000462","4.75917762362349 52.2402427757813",4
"1933","TMX7316010203-000214_pano_0000_000468","4.75848698037168 52.2399067544523",4
"1934","TMX7316010203-000214_pano_0000_000475","4.75769886001439 52.2395191852656",4
"1935","TMX7316010203-000266_pano_0000_000334","4.85021254804104 52.3698816494014",4
"1936","TMX7316010203-000266_pano_0000_000335","4.85026671141894 52.3698002890367",3
"1937","TMX7316010203-000289_pano_0000_001258","4.82871206909548 52.367826137031",2
"1938","TMX7316010203-000289_pano_0000_001323","4.83043195506815 52.3708280566992",1
"1939","TMX7316010203-000289_pano_0000_001324","4.83030203888044 52.37086736394",4
"1940","TMX7316010203-000289_pano_0000_001325","4.83018369058041 52.3709192360527",2
"1941","TMX7316010203-000289_pano_0000_001326","4.8300761193679 52.3709794722358",4
"1942","TMX7316010203-000280_pano_0000_000370","4.87721328514565 52.383157220503",4
"1943","TMX7316010203-000280_pano_0000_000374","4.87675240766989 52.3832089642979",1
"1944","TMX7316010203-000302_pano_0001_001169","4.79786907037087 52.3774849424751",4
"1945","TMX7316010203-000302_pano_0001_001203","4.79783579686501 52.3770651206147",3
"1946","TMX7316010203-000302_pano_0001_001204","4.79781026762173 52.3769758999179",4
"1947","TMX7316010203-000302_pano_0001_001205","4.79778709095781 52.3768865578422",3
"1948","TMX7316010203-000309_pano_0000_001456","4.91552872345427 52.4094493357153",4
"1949","TMX7316010203-000309_pano_0000_001457","4.91548782837912 52.4094157867061",4
"1950","TMX7316010203-000309_pano_0000_001458","4.9154485533879 52.4093837928788",3
"1951","TMX7316010203-000288_pano_0001_002133","4.83476838677192 52.3576149007228",3
"1952","TMX7316010203-000288_pano_0001_002153","4.83360535061314 52.3571068543974",4
"1953","TMX7316010203-000288_pano_0001_002164","4.83398479545368 52.3562474025681",3
"1954","TMX7316010203-000288_pano_0001_002165","4.83413165567904 52.3562459922551",2
"1955","TMX7316010203-000288_pano_0001_002166","4.83427927164655 52.3562474928851",2
"1956","TMX7316010203-000288_pano_0001_002168","4.83457327270192 52.3562523106696",3
"1957","TMX7316010203-000288_pano_0001_002169","4.83471977860073 52.3562551991878",2
"1958","TMX7316010203-000280_pano_0000_002934","4.86788203752478 52.370444561454",4
"1959","TMX7316010203-000280_pano_0000_002938","4.86729443164851 52.3703095295005",1
"1960","TMX7316010203-000257_pano_0000_004182","4.88308923200989 52.3311457247062",3
"1961","TMX7316010203-000296_pano_0000_000053","4.91869588789953 52.3855534007661",1
"1962","TMX7316010203-000296_pano_0000_000054","4.9185698177552 52.3855080291616",3
"1963","TMX7316010203-000296_pano_0000_000062","4.91768037953077 52.3850499927306",1
"1964","TMX7316010203-000296_pano_0000_000063","4.91758236251173 52.3849836028388",3
"1965","TMX7316010203-000296_pano_0000_000064","4.91748710227583 52.3849163900342",4
"1966","TMX7316010203-000296_pano_0000_000067","4.91720290274808 52.3847132115155",4
"1967","TMX7316010203-000296_pano_0000_000068","4.91710869182781 52.3846449697665",3
"1968","TMX7316010203-000296_pano_0000_000079","4.91606785021251 52.3838929256879",4
"1969","TMX7316010203-000296_pano_0000_000081","4.91586197183025 52.3837643014602",1
"1970","TMX7316010203-000296_pano_0000_000082","4.91575366922199 52.3837034374612",4
"1971","TMX7316010203-000249_pano_0000_001465","4.92498589348907 52.3500060866906",2
"1972","TMX7316010203-000249_pano_0000_001467","4.92515723495338 52.3501543955192",3
"1973","TMX7316010203-000249_pano_0000_001468","4.92525235742176 52.3502244366937",2
"1974","TMX7316010203-000249_pano_0000_001497","4.92831076465792 52.3520720559141",2
"1975","TMX7316010203-000284_pano_0000_001615","4.7942154532551 52.3506274466829",2
"1976","TMX7316010203-000284_pano_0000_001617","4.7942253694291 52.350798502378",3
"1977","TMX7316010203-000284_pano_0000_001618","4.79435707714935 52.3508367217047",2
"1978","TMX7316010203-000284_pano_0000_001630","4.79602886087311 52.3511837466767",2
"1979","TMX7316010203-000216_pano_0000_002025","4.86317480047096 52.3074569180278",2
"1980","TMX7316010203-000216_pano_0000_002026","4.86317936977159 52.3075473570555",1
"1981","TMX7316010203-000216_pano_0000_002031","4.86318535212813 52.3079995689256",2
"1982","TMX7316010203-000289_pano_0000_002897","4.81640973685827 52.3708932713615",4
"1983","TMX7316010203-000289_pano_0000_002899","4.81625609475959 52.370739755567",4
"1984","TMX7316010203-000289_pano_0000_002900","4.81617840936229 52.3706639362596",3
"1985","TMX7316010203-000276_pano_0000_000787","4.8674926276162 52.365903578538",3
"1986","TMX7316010203-000276_pano_0000_000792","4.86811700411191 52.3661160236002",3
"1987","TMX7316010203-000332_pano_0001_006358","4.91285176917936 52.3363408024266",2
"1988","TMX7316010203-000332_pano_0001_006359","4.91283865294461 52.3363853733535",2
"1989","TMX7316010203-000263_pano_0001_002820","4.86049622785234 52.3467189954853",3
"1990","TMX7316010203-000306_pano_0000_001697","4.91251982588033 52.3896597162299",2
"1991","TMX7316010203-000306_pano_0000_001698","4.91249353863556 52.3897012729933",1
"1992","TMX7316010203-000252_pano_0000_001161","4.90060792917844 52.3447774740378",2
"1993","TMX7316010203-000252_pano_0000_001162","4.90052614881935 52.3448524792611",4
"1994","TMX7316010203-000252_pano_0000_001183","4.90002772985888 52.3466329860241",1
"1995","TMX7316010203-000252_pano_0000_001184","4.90003846119039 52.3467227085864",2
"1996","TMX7316010203-000252_pano_0000_001185","4.90004797224608 52.3468130588742",1
"1997","TMX7316010203-000220_pano_0001_001574","4.91216872405647 52.3662776605986",1
"1998","TMX7316010203-000259_pano_0003_000002","4.8826112000541 52.3484544209581",3
"1999","TMX7316010203-000259_pano_0003_000011","4.88156719625854 52.3479855700365",4
"2000","TMX7316010203-000234_pano_0001_000636","4.92026545712888 52.3630199803896",4
"2001","TMX7316010203-000234_pano_0001_000640","4.91981789924548 52.3627961910002",1
"2002","TMX7316010203-000234_pano_0001_000641","4.91972671219514 52.3627264639181",3
"2003","TMX7316010203-000234_pano_0001_000642","4.91963540986573 52.3626564196456",1
"2004","TMX7316010203-000234_pano_0001_000643","4.9195433330853 52.362586558259",4
"2005","TMX7316010203-000234_pano_0001_000644","4.91945134078462 52.3625168490758",4
"2006","TMX7316010203-000309_pano_0000_001387","4.91547833162871 52.4101217173606",2
"2007","TMX7316010203-000242_pano_0000_000879","4.93882691587088 52.3395837525497",1
"2008","TMX7316010203-000242_pano_0000_000880","4.93870341810323 52.3396390451358",4
"2009","TMX7316010203-000242_pano_0000_000881","4.93859102294132 52.3397017669208",4
"2010","TMX7316010203-000321_pano_0000_007783","4.84249314532478 52.3885067551724",2
"2011","TMX7316010203-000321_pano_0000_007784","4.84243884576356 52.3885412005622",1
"2012","TMX7316010203-000321_pano_0000_007785","4.84237001110696 52.3885552889983",4
"2013","TMX7316010203-000274_pano_0002_001616","4.85947805123234 52.3715771924083",3
"2014","TMX7316010203-000274_pano_0002_001635","4.85688556353706 52.3711604653683",4
"2015","TMX7316010203-000288_pano_0003_001059","4.84106076099198 52.3563620058943",1
"2016","TMX7316010203-000288_pano_0003_001060","4.84092393397295 52.3563808268992",4
"2017","TMX7316010203-000288_pano_0003_001064","4.84039352369817 52.356382311893",4
"2018","TMX7316010203-000288_pano_0003_001065","4.84024819073237 52.35637075184",4
"2019","TMX7316010203-000288_pano_0003_001075","4.83876560684468 52.3563404969554",3
"2020","TMX7316010203-000248_pano_0000_002067","4.92512826981823 52.3587509462046",3
"2021","TMX7316010203-000264_pano_0000_000837","4.8588912216623 52.3452546008882",2
"2022","TMX7316010203-000264_pano_0000_000841","4.85941283446312 52.3453814027055",3
"2023","TMX7316010203-000264_pano_0000_000842","4.85955380443574 52.3453994127018",2
"2024","TMX7316010203-000264_pano_0000_000843","4.85969523039579 52.3454168189949",3
"2025","TMX7316010203-000288_pano_0003_003174","4.82814476628287 52.3468651337878",2
"2026","TMX7316010203-000283_pano_0000_001963","4.80471374626451 52.3586563112409",4
"2027","TMX7316010203-000283_pano_0000_002100","4.8029361982294 52.3588308493422",4
"2028","TMX7316010203-000283_pano_0000_002122","4.79981989654707 52.3582070288918",3
"2029","TMX7316010203-000283_pano_0000_002123","4.79967709921493 52.3581834501008",4
"2030","TMX7316010203-000311_pano_0000_001023","4.92204132013713 52.4071342187109",2
"2031","TMX7316010203-000311_pano_0000_001024","4.92208436566232 52.4071711685059",1
"2032","TMX7316010203-000264_pano_0001_003155","4.85231565055324 52.3579345708224",3
"2033","TMX7316010203-000227_pano_0001_000817","4.94071116921935 52.3481220873776",3
"2034","TMX7316010203-000227_pano_0001_000820","4.9403741093545 52.3479188809737",4
"2035","TMX7316010203-000227_pano_0001_000821","4.94026751267616 52.3478561973576",4
"2036","TMX7316010203-000227_pano_0001_000823","4.94023977849314 52.3476899103681",4
"2037","TMX7316010203-000227_pano_0001_000890","4.94705978663024 52.3433395680874",4
"2038","TMX7316010203-000227_pano_0001_000891","4.94716797728482 52.3432788304506",3
"2039","TMX7316010203-000263_pano_0001_000994","4.88293824655095 52.3486542184274",1
"2040","TMX7316010203-000322_pano_0000_007191","4.81862252043658 52.3892784178801",4
"2041","TMX7316010203-000322_pano_0000_007192","4.81861617578919 52.3892342031277",3
"2042","TMX7316010203-000252_pano_0000_002967","4.90169740479254 52.3514715787173",2
"2043","TMX7316010203-000305_pano_0000_005336","4.8321986569187 52.3795184793047",2
"2044","TMX7316010203-000305_pano_0000_005340","4.83232710192284 52.379873313112",2
"2045","TMX7316010203-000305_pano_0000_005341","4.832360097644 52.3799626619161",1
"2046","TMX7316010203-000232_pano_0000_003135","4.93971946223775 52.3535932635551",4
"2047","TMX7316010203-000232_pano_0000_003136","4.93961643589054 52.3535315124259",3
"2048","TMX7316010203-000232_pano_0000_003141","4.93909242951264 52.3532263484636",4
"2049","TMX7316010203-000243_pano_0001_001908","4.91976493033941 52.3634706158174",1
"2050","TMX7316010203-000243_pano_0001_001915","4.91877773931188 52.3635461368269",1
"2051","TMX7316010203-000243_pano_0001_001916","4.91865501644774 52.3634976294144",3
"2052","TMX7316010203-000274_pano_0002_000772","4.86185839967613 52.3797483738795",2
"2053","TMX7316010203-000274_pano_0002_000773","4.86177880412504 52.3798253617116",4
"2054","TMX7316010203-000214_pano_0000_000740","4.77262808832138 52.2410715731912",4
"2055","TMX7316010203-000315_pano_0000_002953","4.8442610827786 52.3963491418381",4
"2056","TMX7316010203-000216_pano_0000_001626","4.8686000867926 52.296332650373",4
"2057","TMX7316010203-000216_pano_0000_001627","4.86855395317832 52.2962486047918",3
"2058","TMX7316010203-000245_pano_0000_001249","4.94418889368383 52.3693282337644",3
"2059","TMX7316010203-000245_pano_0000_001257","4.94535535756548 52.369345238657",3
"2060","TMX7316010203-000245_pano_0000_001268","4.9459823272587 52.3685952223276",3
"2061","TMX7316010203-000337_pano_0000_003661","4.97367017357227 52.322460197063",3
"2062","TMX7316010203-000224_pano_0000_001757","4.89943826031451 52.3804823929137",1
"2063","TMX7316010203-000224_pano_0000_002026","4.89306649672732 52.3843790898792",2
"2064","TMX7316010203-000224_pano_0000_002037","4.89328898983025 52.3853457393715",2
"2065","TMX7316010203-000224_pano_0000_002039","4.89325456403573 52.3855223768842",2
"2066","TMX7316010203-000214_pano_0001_001764","4.76581901654089 52.2606640674372",3
"2067","TMX7316010203-000277_pano_0001_000333","4.88138228603216 52.3868468135594",4
"2068","TMX7316010203-000336_pano_0000_014460","4.95047976839845 52.3170808565101",3
"2069","TMX7316010203-000336_pano_0000_014561","4.94858035704582 52.3139182901028",3
"2070","TMX7316010203-000245_pano_0000_001237","4.942330519916 52.3693169062203",2
"2071","TMX7316010203-000251_pano_0000_003331","4.90842269066971 52.3523305930357",2
"2072","TMX7316010203-000251_pano_0000_003332","4.90837295104454 52.3524156302013",2
"2073","TMX7316010203-000251_pano_0000_003343","4.90760451363477 52.3532901206534",1
"2074","TMX7316010203-000302_pano_0001_001044","4.79749511454244 52.3816750039901",3
"2075","TMX7316010203-000302_pano_0001_001045","4.79764013854286 52.3816676039741",3
"2076","TMX7316010203-000302_pano_0001_001047","4.79780377763857 52.3815377505386",4
"2077","TMX7316010203-000302_pano_0001_001048","4.7978125579122 52.3814489249324",4
"2078","TMX7316010203-000302_pano_0001_001058","4.79785954113392 52.380559267699",4
"2079","TMX7316010203-000302_pano_0001_001059","4.79786206094826 52.3804704839385",3
"2080","TMX7316010203-000263_pano_0001_001679","4.87587770460978 52.3483994366913",2
"2081","TMX7316010203-000263_pano_0001_001680","4.87589365296866 52.3484876036043",1
"2082","TMX7316010203-000307_pano_0001_000182","4.90857542816535 52.3979207585089",3
"2083","TMX7316010203-000307_pano_0001_000185","4.90875772738129 52.3978516685288",3
"2084","TMX7316010203-000307_pano_0001_000193","4.90923835956598 52.39766592644",3
"2085","TMX7316010203-000337_pano_0000_004558","4.97384424885393 52.3224282113204",2
"2086","TMX7316010203-000307_pano_0001_001651","4.91101662985334 52.3947394425788",2
"2087","TMX7316010203-000307_pano_0001_001657","4.91139260414335 52.3945941163786",4
"2088","TMX7316010203-000307_pano_0001_001662","4.91171016371915 52.3944763799077",3
"2089","TMX7316010203-000307_pano_0001_001678","4.91212750124977 52.3946210383942",2
"2090","TMX7316010203-000307_pano_0001_001679","4.91215076299042 52.3946629575992",2
"2091","TMX7316010203-000249_pano_0000_001622","4.92520632788409 52.350257860343",4
"2092","TMX7316010203-000249_pano_0000_001623","4.9251122634812 52.3501878122287",3
"2093","TMX7316010203-000249_pano_0000_001625","4.92509461569162 52.3500134852312",4
"2094","TMX7316010203-000249_pano_0000_001626","4.92518573948447 52.3499444128601",3
"2095","TMX7316010203-000324_pano_0000_009064","4.99114606669347 52.3003714421956",2
"2096","TMX7316010203-000324_pano_0000_003597","5.01546976577147 52.3043885178352",2
"2097","TMX7316010203-000324_pano_0000_003598","5.01540297874443 52.3043692666291",3
"2098","TMX7316010203-000311_pano_0000_003331","4.89719795499769 52.4005616949612",4
"2099","TMX7316010203-000297_pano_0000_002782","4.92837924895286 52.3941784750919",3
"2100","TMX7316010203-000251_pano_0000_002835","4.91002558416284 52.3493034068902",2
"2101","TMX7316010203-000251_pano_0000_002836","4.90999713357624 52.3493919701595",1
"2102","TMX7316010203-000251_pano_0000_002838","4.90993885020507 52.3495691527554",2
"2103","TMX7316010203-000251_pano_0000_002839","4.90990718630632 52.3496572739668",1
"2104","TMX7316010203-000251_pano_0000_002843","4.90973530797999 52.3499998263675",2
"2105","TMX7316010203-000251_pano_0000_002844","4.90961482412908 52.3500424341412",3
"2106","TMX7316010203-000245_pano_0000_002004","4.94895676754417 52.3725552629229",2
"2107","TMX7316010203-000245_pano_0000_002020","4.95122472166934 52.372829308993",2
"2108","TMX7316010203-000279_pano_0000_006131","4.86426817504111 52.3935274521003",4
"2109","TMX7316010203-000279_pano_0000_006132","4.86436286515149 52.3934508320882",2
"2110","TMX7316010203-000279_pano_0000_006148","4.86612915762948 52.3925014258474",3
"2111","TMX7316010203-000279_pano_0000_006149","4.86626846287904 52.3924748155354",2
"2112","TMX7316010203-000279_pano_0000_006152","4.8666954497931 52.3924241215562",3
"2113","TMX7316010203-000279_pano_0000_006154","4.86698530120759 52.3924300511152",3
"2114","TMX7316010203-000321_pano_0000_004663","4.8191073681545 52.3878331013481",3
"2115","TMX7316010203-000321_pano_0000_004664","4.81917902129691 52.3878255051542",3
"2116","TMX7316010203-000321_pano_0000_004665","4.81925372560142 52.3878297634376",2
"2117","TMX7316010203-000250_pano_0000_000080","4.91453623443964 52.3459884731049",4
"2118","TMX7316010203-000250_pano_0000_000081","4.91461168466721 52.3459151667846",2
"2119","TMX7316010203-000321_pano_0000_007677","4.84239966634005 52.3869428493331",3
"2120","TMX7316010203-000321_pano_0000_007678","4.84240358911171 52.3868979598232",3
"2121","TMX7316010203-000321_pano_0000_007696","4.84241945271821 52.3860948346651",4
"2122","TMX7316010203-000321_pano_0000_007697","4.84241477258822 52.3860509614713",4
"2123","TMX7316010203-000285_pano_0000_002383","4.81478146309361 52.3437156769529",2
"2124","TMX7316010203-000310_pano_0000_000334","4.93652421929229 52.3999448565363",3
"2125","TMX7316010203-000310_pano_0000_000335","4.93659168352295 52.3999328511435",2
"2126","TMX7316010203-000317_pano_0000_004180","4.89230807967284 52.409836534531",2
