ogc_fid;gml_id;id;display;roll;pitch;heading;timeposition;year;url;uri;wkb_geometry
87263;panorama_recent_2017.771596;771596;TMX7316010203-000284_pano_0000_001804;-1.42605481999821;1.87794612381329;249.078550369101;2017-05-03T13:16:00Z;2017;https://data.amsterdam.nl/panorama/2017/05/03/TMX7316010203-000284/pano_0000_001804/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000284_pano_0000_001804/;0101000020407100002BC1E270991EFC40BC41B496FA9B1D41
83864;panorama_recent_2017.768037;768037;TMX7316010203-000283_pano_0000_000915;2.07282126806922;0.392147745123907;126.382638053003;2017-05-02T13:21:11Z;2017;https://data.amsterdam.nl/panorama/2017/05/02/TMX7316010203-000283/pano_0000_000915/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000283_pano_0000_000915/;010100002040710000A8FE416462C3FB40397B6724E7941D41
83882;panorama_recent_2017.768055;768055;TMX7316010203-000283_pano_0000_000940;3.48294953166425;-0.142604497931239;115.068627126718;2017-05-02T13:21:58Z;2017;https://data.amsterdam.nl/panorama/2017/05/02/TMX7316010203-000283/pano_0000_000940/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000283_pano_0000_000940/;01010000204071000053B1316F63BCFB4096D05DE2FB951D41
83805;panorama_recent_2017.767978;767978;TMX7316010203-000283_pano_0000_000839;2.07194723813207;0.12916787378339;20.9889002965994;2017-05-02T13:18:29Z;2017;https://data.amsterdam.nl/panorama/2017/05/02/TMX7316010203-000283/pano_0000_000839/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000283_pano_0000_000839/;01010000204071000087C43D96EDB9FB40562B13FE6A951D41
83826;panorama_recent_2017.767999;767999;TMX7316010203-000283_pano_0000_000865;2.7899119265131;-0.364060778421199;293.68477031341;2017-05-02T13:19:11Z;2017;https://data.amsterdam.nl/panorama/2017/05/02/TMX7316010203-000283/pano_0000_000865/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000283_pano_0000_000865/;010100002040710000D6027B0C74BFFB40EB6F091042941D41
83853;panorama_recent_2017.768026;768026;TMX7316010203-000283_pano_0000_000904;1.23851479189614;0.269965411704113;303.593307796771;2017-05-02T13:20:56Z;2017;https://data.amsterdam.nl/panorama/2017/05/02/TMX7316010203-000283/pano_0000_000904/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000283_pano_0000_000904/;010100002040710000D8F0F4CAB5C5FB4011E0F4AE11941D41
133917;panorama_recent_2017.825756;825756;TMX7316010203-000305_pano_0000_004161;-1.25043771597057;0.371500064092897;155.879429746283;2017-05-22T12:37:09Z;2017;https://data.amsterdam.nl/panorama/2017/05/22/TMX7316010203-000305/pano_0000_004161/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000305_pano_0000_004161/;0101000020407100003815A9702D9FFC4079C9FFF4C7D01D41
134064;panorama_recent_2017.825922;825922;TMX7316010203-000305_pano_0000_004438;-0.46397954772581;-0.00164287692190318;66.5316456086807;2017-05-22T12:49:58Z;2017;https://data.amsterdam.nl/panorama/2017/05/22/TMX7316010203-000305/pano_0000_004438/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000305_pano_0000_004438/;0101000020407100001C25AF4E459CFC400475CA83C9D11D41
134066;panorama_recent_2017.825924;825924;TMX7316010203-000305_pano_0000_004440;-0.14424875833188;0.175285113494413;10.1752383091265;2017-05-22T12:50:03Z;2017;https://data.amsterdam.nl/panorama/2017/05/22/TMX7316010203-000305/pano_0000_004440/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000305_pano_0000_004440/;010100002040710000B9E17753F99BFC4024D3A1037DD11D41
133938;panorama_recent_2017.825780;825780;TMX7316010203-000305_pano_0000_004228;-0.000493510621001697;-0.196965712408778;93.0319781121644;2017-05-22T12:39:47Z;2017;https://data.amsterdam.nl/panorama/2017/05/22/TMX7316010203-000305/pano_0000_004228/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000305_pano_0000_004228/;010100002040710000BC3E73160898FC4003983280C5D11D41
133976;panorama_recent_2017.825823;825823;TMX7316010203-000305_pano_0000_004299;0.994662378272591;-0.179383898089276;274.225719103359;2017-05-22T12:43:05Z;2017;https://data.amsterdam.nl/panorama/2017/05/22/TMX7316010203-000305/pano_0000_004299/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000305_pano_0000_004299/;010100002040710000E17A14AE9097FC4058AA0B6891D21D41
134021;panorama_recent_2017.825878;825878;TMX7316010203-000305_pano_0000_004387;1.03723830256464;-0.0616583256318385;69.9670775484667;2017-05-22T12:46:47Z;2017;https://data.amsterdam.nl/panorama/2017/05/22/TMX7316010203-000305/pano_0000_004387/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000305_pano_0000_004387/;010100002040710000BF654E973193FC4093533BA388D21D41
134038;panorama_recent_2017.825895;825895;TMX7316010203-000305_pano_0000_004404;-0.427242017645407;-0.103255505737042;326.282869502136;2017-05-22T12:47:37Z;2017;https://data.amsterdam.nl/panorama/2017/05/22/TMX7316010203-000305/pano_0000_004404/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000305_pano_0000_004404/;01010000204071000023BF7E08DC9CFC4079AC19D9D5D21D41
88231;panorama_recent_2017.772589;772589;TMX7316010203-000284_pano_0000_003049;-1.2875729884767;-0.259291639394076;183.421318815418;2017-05-03T14:03:19Z;2017;https://data.amsterdam.nl/panorama/2017/05/03/TMX7316010203-000284/pano_0000_003049/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000284_pano_0000_003049/;010100002040710000A10F96F18E0FFC40E8A4F72DEAAC1D41
