X,Y,ogc_fid,gml_id,id,display,roll,pitch,heading,timeposition,year,url,uri
4.8954129813018,52.4160977393907,161501,panorama_recent_2017.858026,858026,TMX7316010203-000317_pano_0000_004516,-1.89733549847555,-0.139431849280688,248.757208134099,2017-05-30T11:45:18Z,2017,https://data.amsterdam.nl/panorama/2017/05/30/TMX7316010203-000317/pano_0000_004516/equirectangular/panorama_8000.jpg,https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000317_pano_0000_004516/
4.89548464325901,52.4161131619737,161502,panorama_recent_2017.858027,858027,TMX7316010203-000317_pano_0000_004517,-1.83151555491581,-0.0391556904314549,248.785856307802,2017-05-30T11:45:19Z,2017,https://data.amsterdam.nl/panorama/2017/05/30/TMX7316010203-000317/pano_0000_004517/equirectangular/panorama_8000.jpg,https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000317_pano_0000_004517/
4.89527165276783,52.416065476698,161499,panorama_recent_2017.858024,858024,TMX7316010203-000317_pano_0000_004514,-1.20135980046648,-0.0211592665686845,245.699194496079,2017-05-30T11:45:16Z,2017,https://data.amsterdam.nl/panorama/2017/05/30/TMX7316010203-000317/pano_0000_004514/equirectangular/panorama_8000.jpg,https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000317_pano_0000_004514/
4.89534194838567,52.4160822268568,161500,panorama_recent_2017.858025,858025,TMX7316010203-000317_pano_0000_004515,-1.24481413198071,-0.666863115577764,247.456180623821,2017-05-30T11:45:17Z,2017,https://data.amsterdam.nl/panorama/2017/05/30/TMX7316010203-000317/pano_0000_004515/equirectangular/panorama_8000.jpg,https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000317_pano_0000_004515/
4.89520230497797,52.4160472923048,161498,panorama_recent_2017.858023,858023,TMX7316010203-000317_pano_0000_004513,-0.375042776107912,-0.356222257042103,240.284879162397,2017-05-30T11:45:15Z,2017,https://data.amsterdam.nl/panorama/2017/05/30/TMX7316010203-000317/pano_0000_004513/equirectangular/panorama_8000.jpg,https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000317_pano_0000_004513/
4.93044679160712,52.4025230805342,118305,panorama_recent_2017.806207,806207,TMX7316010203-000298_pano_0000_002273,1.72055593841386,-1.47222615662955,91.7605559491278,2017-05-16T11:35:00Z,2017,https://data.amsterdam.nl/panorama/2017/05/16/TMX7316010203-000298/pano_0000_002273/equirectangular/panorama_8000.jpg,https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000298_pano_0000_002273/
4.9304348999608,52.4024350417613,284155,panorama_recent_2017.998991,998991,TMX7316010203-000369_pano_0000_001805,-0.920306201248789,0.0265384402832062,179.863088259118,2017-08-02T13:24:03Z,2017,https://data.amsterdam.nl/panorama/2017/08/02/TMX7316010203-000369/pano_0000_001805/equirectangular/panorama_8000.jpg,https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000369_pano_0000_001805/
4.93058385566553,52.4025050292429,118304,panorama_recent_2017.806206,806206,TMX7316010203-000298_pano_0000_002272,0.208645662371146,-0.359634280552913,108.008353008519,2017-05-16T11:34:55Z,2017,https://data.amsterdam.nl/panorama/2017/05/16/TMX7316010203-000298/pano_0000_002272/equirectangular/panorama_8000.jpg,https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000298_pano_0000_002272/
4.93040602702501,52.4024755364583,284156,panorama_recent_2017.998992,998992,TMX7316010203-000369_pano_0000_001806,-1.42556334673386,-1.16520756709247,133.499756944358,2017-08-02T13:24:06Z,2017,https://data.amsterdam.nl/panorama/2017/08/02/TMX7316010203-000369/pano_0000_001806/equirectangular/panorama_8000.jpg,https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000369_pano_0000_001806/
4.93071413230895,52.4024736302692,118303,panorama_recent_2017.806205,806205,TMX7316010203-000298_pano_0000_002271,-1.03043928804111,0.263774260916939,111.810334750697,2017-05-16T11:34:52Z,2017,https://data.amsterdam.nl/panorama/2017/05/16/TMX7316010203-000298/pano_0000_002271/equirectangular/panorama_8000.jpg,https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000298_pano_0000_002271/
4.81402319580595,52.3373669632264,99059,panorama_recent_2017.783777,783777,TMX7316010203-000288_pano_0003_002098,2.16650165566093,-0.698898101102348,150.286658523628,2017-05-08T13:08:37Z,2017,https://data.amsterdam.nl/panorama/2017/05/08/TMX7316010203-000288/pano_0003_002098/equirectangular/panorama_8000.jpg,https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000288_pano_0003_002098/
4.81398079769957,52.3374515223304,99060,panorama_recent_2017.783778,783778,TMX7316010203-000288_pano_0003_002099,0.437997431854848,-0.829395262630568,169.216735050964,2017-05-08T13:08:38Z,2017,https://data.amsterdam.nl/panorama/2017/05/08/TMX7316010203-000288/pano_0003_002099/equirectangular/panorama_8000.jpg,https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000288_pano_0003_002099/
4.81356893096053,52.3374650247274,99165,panorama_recent_2017.783883,783883,TMX7316010203-000288_pano_0003_002204,-2.25054856046252,-0.256895012974422,332.830606619779,2017-05-08T13:10:15Z,2017,https://data.amsterdam.nl/panorama/2017/05/08/TMX7316010203-000288/pano_0003_002204/equirectangular/panorama_8000.jpg,https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000288_pano_0003_002204/
4.81322451890637,52.3729325884286,130947,panorama_recent_2017.822609,822609,TMX7316010203-000302_pano_0001_003333,-0.503631480218914,0.55900089743974,319.013004840349,2017-05-19T12:53:22Z,2017,https://data.amsterdam.nl/panorama/2017/05/19/TMX7316010203-000302/pano_0001_003333/equirectangular/panorama_8000.jpg,https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000302_pano_0001_003333/
4.81144862255974,52.3750908267522,130661,panorama_recent_2017.822282,822282,TMX7316010203-000302_pano_0001_002837,-0.0872113479129466,-0.454914663088702,4.47937039490449,2017-05-19T12:33:30Z,2017,https://data.amsterdam.nl/panorama/2017/05/19/TMX7316010203-000302/pano_0001_002837/equirectangular/panorama_8000.jpg,https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000302_pano_0001_002837/
4.81118458412222,52.3750865655796,130591,panorama_recent_2017.822210,822210,TMX7316010203-000302_pano_0001_002753,-1.35242915947345,0.212952305131306,276.999011142221,2017-05-19T12:27:59Z,2017,https://data.amsterdam.nl/panorama/2017/05/19/TMX7316010203-000302/pano_0001_002753/equirectangular/panorama_8000.jpg,https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000302_pano_0001_002753/
4.81132260067607,52.3750736557988,130592,panorama_recent_2017.822211,822211,TMX7316010203-000302_pano_0001_002754,-0.176183343942254,-3.0020074035739,276.929186283343,2017-05-19T12:28:02Z,2017,https://data.amsterdam.nl/panorama/2017/05/19/TMX7316010203-000302/pano_0001_002754/equirectangular/panorama_8000.jpg,https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000302_pano_0001_002754/
4.89034432801538,52.4045093957301,494489,panorama_recent_2017.1250217,1250217,TMX7316010203-000520_pano_0000_000179,-0.689138774492689,-0.79605993746493,216.515314586851,2017-12-19T14:42:10Z,2017,https://data.amsterdam.nl/panorama/2017/12/19/TMX7316010203-000520/pano_0000_000179/equirectangular/panorama_8000.jpg,https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000520_pano_0000_000179/
4.89025344787383,52.4044387696361,494487,panorama_recent_2017.1250215,1250215,TMX7316010203-000520_pano_0000_000177,-0.451311010468494,-1.01739016496723,217.551830399067,2017-12-19T14:42:08Z,2017,https://data.amsterdam.nl/panorama/2017/12/19/TMX7316010203-000520/pano_0000_000177/equirectangular/panorama_8000.jpg,https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000520_pano_0000_000177/
4.89015858511999,52.4043688743626,494485,panorama_recent_2017.1250213,1250213,TMX7316010203-000520_pano_0000_000175,-0.299733993447301,-0.550765234990799,221.730216606535,2017-12-19T14:42:06Z,2017,https://data.amsterdam.nl/panorama/2017/12/19/TMX7316010203-000520/pano_0000_000175/equirectangular/panorama_8000.jpg,https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000520_pano_0000_000175/
4.89020686045735,52.4044034688702,494486,panorama_recent_2017.1250214,1250214,TMX7316010203-000520_pano_0000_000176,-0.832681559480625,-0.728743639386177,218.126356057168,2017-12-19T14:42:07Z,2017,https://data.amsterdam.nl/panorama/2017/12/19/TMX7316010203-000520/pano_0000_000176/equirectangular/panorama_8000.jpg,https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000520_pano_0000_000176/
