pano_id;uri;geom
683368;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000234_pano_0001_000692/;010100002040710000AE299019160DFE40AA825149A2AB1D41
683373;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000234_pano_0001_000698/;0101000020407100009FABAD18D10CFE4096CCB1ECB1AB1D41
683374;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000234_pano_0001_000699/;01010000204071000053E927DC3E0CFE409F1F4698A1AB1D41
683375;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000234_pano_0001_000700/;0101000020407100002AC93A1CA90BFE40E92ADD3D93AB1D41
683377;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000234_pano_0001_000702/;0101000020407100005C1B2A06760AFE40D578E9C67BAB1D41
683378;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000234_pano_0001_000703/;010100002040710000A1815876D809FE4037A6278C73AB1D41
683380;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000234_pano_0001_000705/;010100002040710000F8A754099A08FE40D2E0B65668AB1D41
683395;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000234_pano_0001_000720/;010100002040710000AF7B2B9247FFFD40EBAC1618EFAA1D41
684201;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000239_pano_0002_000414/;0101000020407100006D1ADBEBDDF2FD40ECF82F30EC9C1D41
684382;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000239_pano_0002_000642/;0101000020407100001DCA509599E2FD40A741D14C479E1D41
684466;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000239_pano_0002_000733/;0101000020407100006AA51088C1DBFD40566133507CA21D41
