ogc_fid;gml_id;id;display;roll;pitch;heading;timeposition;year;url;uri;wkb_geometry
48079;panorama_recent_2017.726848;726848;TMX7316010203-000258_pano_0002_000499;-0.0705779038744219;-0.135094290237517;4.82797259104274;2017-04-12T12:20:23Z;2017;https://data.amsterdam.nl/panorama/2017/04/12/TMX7316010203-000258/pano_0002_000499/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000258_pano_0002_000499/;010100002040710000C87A6A35928DFD40726DA858928D1D41
48078;panorama_recent_2017.726847;726847;TMX7316010203-000258_pano_0002_000498;-0.111843946032403;0.17922948771123;5.14829834442622;2017-04-12T12:20:21Z;2017;https://data.amsterdam.nl/panorama/2017/04/12/TMX7316010203-000258/pano_0002_000498/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000258_pano_0002_000498/;010100002040710000868E1DD4808DFD404815C50B708D1D41
48151;panorama_recent_2017.726920;726920;TMX7316010203-000258_pano_0002_000584;-1.37128405575057;-0.126795156715054;274.036598371419;2017-04-12T12:23:54Z;2017;https://data.amsterdam.nl/panorama/2017/04/12/TMX7316010203-000258/pano_0002_000584/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000258_pano_0002_000584/;010100002040710000658EE51D9E93FD409B8F6B3396901D41
48050;panorama_recent_2017.726819;726819;TMX7316010203-000258_pano_0002_000461;1.86393105413786;-0.42062034268957;92.0720267115464;2017-04-12T12:19:01Z;2017;https://data.amsterdam.nl/panorama/2017/04/12/TMX7316010203-000258/pano_0002_000461/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000258_pano_0002_000461/;010100002040710000CDCD3762428CFD402997C6DFC6901D41
48095;panorama_recent_2017.726864;726864;TMX7316010203-000258_pano_0002_000522;-0.390349879593445;-0.203655895225764;183.329464485707;2017-04-12T12:21:18Z;2017;https://data.amsterdam.nl/panorama/2017/04/12/TMX7316010203-000258/pano_0002_000522/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000258_pano_0002_000522/;010100002040710000B57059C50F87FD4058C85CE9F98E1D41
495807;panorama_recent_2017.1252010;1252010;TMX7316010203-000521_pano_0000_000580;-0.883513252967992;-0.668028264989829;88.2684207432115;2017-12-20T10:12:04Z;2017;https://data.amsterdam.nl/panorama/2017/12/20/TMX7316010203-000521/pano_0000_000580/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000521_pano_0000_000580/;010100002040710000D097DEBE0B3AFD402B6C06B8EB7F1D41
51750;panorama_recent_2017.730791;730791;TMX7316010203-000259_pano_0002_000044;1.3571302262769;-0.41982841786838;48.2410881008856;2017-04-13T10:39:48Z;2017;https://data.amsterdam.nl/panorama/2017/04/13/TMX7316010203-000259/pano_0002_000044/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000259_pano_0002_000044/;01010000204071000000C974283A70FD4043E6CA10BA8F1D41
48125;panorama_recent_2017.726894;726894;TMX7316010203-000258_pano_0002_000553;0.245887859987151;0.116616191584954;183.979594788589;2017-04-12T12:22:02Z;2017;https://data.amsterdam.nl/panorama/2017/04/12/TMX7316010203-000258/pano_0002_000553/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000258_pano_0002_000553/;010100002040710000147651F4FF8DFD405E13D24ABE8E1D41
48110;panorama_recent_2017.726879;726879;TMX7316010203-000258_pano_0002_000538;0.680568484983138;-0.128091211634644;2.91926473611699;2017-04-12T12:21:41Z;2017;https://data.amsterdam.nl/panorama/2017/04/12/TMX7316010203-000258/pano_0002_000538/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000258_pano_0002_000538/;0101000020407100002FF7C911988AFD40F52A32BA058F1D41
48109;panorama_recent_2017.726878;726878;TMX7316010203-000258_pano_0002_000537;0.461494400013457;-0.373899631527749;3.18248014735929;2017-04-12T12:21:40Z;2017;https://data.amsterdam.nl/panorama/2017/04/12/TMX7316010203-000258/pano_0002_000537/equirectangular/panorama_8000.jpg;https://api.data.amsterdam.nl/panorama/recente_opnames/2017/TMX7316010203-000258_pano_0002_000537/;01010000204071000049D57613A68AFD40D92269672D8F1D41
